frontUserName,content,memberLevel,star,itemId,cup,color
1****1,胸型不错，收副乳也很好，就是肩带总是往下滑。,4,4,1616018,75B,黑色
g****2,很舒服，可惜杏色的没码了，有机会会回购,3,5,1616018,85B,黑色
c****y,不适合厚杯，太宽大，能否退换呢,5,1,1616018,75A,黑色
j****j,这个内衣真的像评论所说1.聚拢还有托的效果不错的，2.真的要买大一码的，手感很好，比某衣库的无钢圈内衣效果好多了,5,5,1616018,85C,深杏色
A****a,包裹性确实很好，穿上也很舒适。厚款，不大适合夏天穿。,6,5,1616018,80B,深杏色
1****9,合身,2,5,1616018,85C,深杏色
1****2,好,6,5,1616018,80C,深杏色
1****6,回购的，很好穿，穿上很有型,5,5,1616018,85B,黑色
范****琳,很舒服 大小也合适,2,5,1616018,80C,深杏色
h****1,很舒服,2,5,1616018,85C,深杏色
r****w,好,5,5,1616018,75B,黑色
w****s,严选的质量有保证，用着特别好，好好好好好好!!!!!!,4,5,1616018,75C,深杏色
1****1,好,5,5,1616018,75A,黑色
h****6,不错,5,5,1616018,85C,黑色
1****8,希望有85A的,3,5,1616018,80B,深杏色
好****咪,赞👍,5,5,1616018,80C,深杏色
陈****,无钢圈，不勒紧，挺舒服的。,5,5,1616018,80B,深杏色
m****2,偏小了，需要换大一码,5,5,1616018,75B,黑色
1****8,垃圾,6,1,1616018,75A,黑色
亦****,质量好 效果佳 值得推荐,3,5,1616018,85C,深杏色
琳****儿,面料很舒服,3,5,1616018,80B,深杏色
楠****,非常舒服,3,5,1616018,75B,黑色
S****.,好,6,5,1616018,75C,黑色
1****9,很好，很合身,4,5,1616018,75A,黑色
,很好很舒服,4,5,1616018,85C,深杏色
d****g,很好,5,5,1616018,85C,深杏色
微****B,不错,5,5,1616018,75C,深杏色
1****4,满意,4,5,1616018,80B,深杏色
1****3,回购了，很难买到舒适款，这款种草了,4,5,1616018,75C,黑色
1****3,很舒服，很贴身，不错,5,5,1616018,75C,深杏色
牵****步,看起来很不错，但其实并不属于直接贴合皮肤的面料，而且味道很大，洗完之后味道怎么也去不掉，就像化工厂里的味道，也不知道对人有没有害,2,3,1616018,80C,深杏色
1****9,复购，非常满意,4,5,1616018,80C,深杏色
l****4,给老婆买的，她感觉穿着比较舒服。众筹的时候已经买过，所以再次购买，支持严选,3,5,1616018,75B,黑色
l****4,给老婆买的，她感觉穿着比较舒服。众筹的时候已经买过，所以再次购买，支持严选,3,5,1616018,75B,深杏色
t****0,购买网易东东不少了，第一次不满意网易严选,4,3,1616018,75A,黑色
1****9,质量很差,3,1,1616018,85C,深杏色
1****9,出乎意料的好，舒服且形状好看，穿起来很稳。果断又入坑了，大爱严选,4,5,1616018,75C,黑色
d****4,很好,6,5,1616018,85B,黑色
1****0,好的,6,5,1616018,80B,深杏色
周****,第二次买了，非常优秀，价格实惠，谢谢,5,5,1616018,85B,黑色
1****3,质量好，穿着舒服,2,5,1616018,75A,黑色
1****6,不错,4,5,1616018,80B,深杏色
心****,好,5,5,1616018,75B,黑色
1****1,挺好的，舒服,4,5,1616018,75A,黑色
j****i,老婆特别喜欢,3,5,1616018,75A,黑色
故****故,可以,4,5,1616018,85B,黑色
m****6,还好吧,4,5,1616018,80B,深杏色
任****梅,很不错哦,5,5,1616018,80B,深杏色
任****梅,手感超级好,5,5,1616018,80B,黑色
一****,非常舒服,6,5,1616018,80B,黑色
C****y,很舒服,6,5,1616018,75B,黑色
m****6,还可以,4,5,1616018,80B,深杏色
1****6,质量真的超级不错👌👍👍家人都很喜欢😘,6,5,1616018,85C,深杏色
l****n,罩杯太大 正在退货中,5,5,1616018,80A,深杏色
张****,质量挺好的，就是我穿不合适，退货了，严选售后一直很棒。,6,5,1616018,80C,深杏色
岁****好,很好,4,5,1616018,80A,黑色
m****6,还行,4,5,1616018,80B,深杏色
1****1,一般般,4,2,1616018,80A,黑色
왕****비,稍微有点大，希望以后有小码一点的,5,5,1616018,75A,黑色
a****9,不勒，很好，值得拥有,4,5,1616018,80C,深杏色
1****5,第二次买了,6,5,1616018,80C,深杏色
傅****涓,绝对好，聚拢效果好，还舒服，比优衣库好多了。,5,5,1616018,80B,深杏色
c****e,挺好的,5,5,1616018,75C,黑色
龚****,很好,6,5,1616018,85B,黑色
1****4,满意,4,5,1616018,75B,黑色
秋****,好像还不错,5,5,1616018,75B,黑色
m****9,挺好的,4,5,1616018,80B,深杏色
g****n,有点紧,5,5,1616018,80C,深杏色
g****a,不错,3,5,1616018,80B,深杏色
f****2,真的不错，推荐,6,5,1616018,85C,深杏色
1****1,一如既往地可以,5,5,1616018,75B,深杏色
记****行,不错哒，,3,5,1616018,75A,黑色
W****s,很舒服,5,5,1616018,75B,黑色
微****B,很不错,5,5,1616018,75B,黑色
1****5,昨天下单，今天就收到了。质量非常好，很满意的购物体验,3,5,1616018,80B,深杏色
H****y,第二次购买了，上次买的黑色的，穿上很舒服，质感好。,3,5,1616018,75B,深杏色
s****i,质量很好,6,5,1616018,85B,黑色
h****y,买回来还没下水就马上试穿，第一感觉是产品有分量，而且试穿效果还可以就留下了。果然这类内衣还是得穿时间长一些，洗好传第一天就感觉走位比较严重，需要不断调整。多穿几次后的感觉，聚拢效果差，走位严重，只能说，适合大胸女生，哎，但产品确实很有手感。价格偏高，而且现在价格突然下降了40多，感觉价格控制太差了。,3,3,1616018,75A,黑色
高****,因为穿的舒服，所以第二次购买了,5,5,1616018,80C,黑色
S****.,好的,6,5,1616018,75A,黑色
墨****,舒服，,3,5,1616018,85C,黑色
宴****,买过黑色的，穿着很舒服，再买一个深杏色，适合夏天穿。,3,5,1616018,75B,深杏色
1****0,收到货后又重新下了一单，面料超级舒服。,2,5,1616018,80B,黑色
m****7,罩杯太厚了,6,5,1616018,80B,深杏色
1****9,型挺好,3,5,1616018,80C,深杏色
b****5,很舒适,4,5,1616018,80C,黑色
m****2,还行,5,5,1616018,80B,深杏色
m****0,平时的75C小了，只能买80C的刚好。,5,5,1616018,75C,深杏色
布****妞,质量很好，准备再入手一件！,3,5,1616018,75B,黑色
1****8,不错,5,4,1616018,80A,黑色
雯****,没想象的好穿，收到味道熏人,5,3,1616018,80C,深杏色
寒****事,挺好的。不错不错。信赖网易严选。以后买东西都在这,5,5,1616018,75B,黑色
m****静,质量还是不错的，加油哦,6,5,1616018,80A,黑色
h****e,不错,6,5,1616018,85B,黑色
m****2,很好有型，建议买大一号,5,5,1616018,75B,黑色
小****,还不错,4,5,1616018,75B,黑色
丷****,先买了一件穿着很舒服，赶紧下单再买一件,5,5,1616018,80A,深杏色
x****i,赶上限时购，性价比特别高，肩带调节在胸前方便，聚拢效果很好，完全不输有钢圈的文胸，立马想回购黑色，恢复原价了🤣🤣🤣,5,5,1616018,80C,深杏色
天****莲,未及时评价，默认好评,4,5,1616018,75C,深杏色
1****0,非常不错，面料很舒服！喜欢，又下了一单。,2,5,1616018,80B,深杏色
1****0,一般般,5,2,1616018,75B,黑色
1****1,一如既往的好 再次回购,5,5,1616018,75A,黑色
♛****,未及时评价，默认好评,5,3,1616018,75B,深杏色
1****6,很好穿,5,5,1616018,85B,黑色
1****6,很好,5,5,1616018,75A,黑色
****,好,5,5,1616018,75B,黑色
1****6,穿的很舒服，准备再买一个,5,5,1616018,80B,深杏色
团****六,很不错，聚胸支撑很赞,5,5,1616018,80C,黑色
天****,聚拢效果不错,5,5,1616018,85B,黑色
k****3,舒适好穿,5,5,1616018,75B,黑色
在****方,买了两个颜色，黑色的味儿大到呕吐🤮真的是严选死忠粉，安利了很多家人朋友同事来买，但是这是第一次这么失望，浸泡一天一夜，晾干以后还是臭，一股劣质味道，这样穿了会生病吧，希望重视这个问题，毕竟是贴身内衣。大大咧咧的穿了一天，晚上我老公说你身上咋一股浓浓的臭塑料味儿呢，拉开领口一闻瞬间崩溃赶紧脱下来又洗一遍，还是没啥改观。我理解客服说的密封包装，但是这个黑色的味道实在太大，不可以接受，不是一般我们买内衣的那种气味，是有害物质散发出来的臭味。,4,1,1616018,75B,黑色
1****2,没有想象的满意。懒得退了。,4,5,1616018,80A,黑色
1****2,没有想象的满意，懒得退了。,4,5,1616018,75B,深杏色
s****w,质量很好，很喜欢，非常满意,6,5,1616018,85C,深杏色
m****3,好,6,5,1616018,75B,黑色
x****l,穿着很舒服，跟没穿一样，打算再买一件,3,5,1616018,85B,黑色
a****6,非常棒。舒适聚拢效果好。,3,5,1616018,80A,黑色
l****n,内衣不错，穿着还可以,3,5,1616018,80B,深杏色
二****兄,杯大了点，有空杯。没办法退了,5,5,1616018,75B,深杏色
1****9,内包装打开后，不可以退换。,5,5,1616018,75B,黑色
l****n,内衣很喜欢，比较舒服,3,5,1616018,80B,黑色
1****0,质量可靠，,6,5,1616018,80B,深杏色
z****8,很好,6,5,1616018,85B,黑色
兰****景,尺寸不准 买回来一股异味,4,1,1616018,85C,深杏色
1****9,"很是喜欢，非常支持，质量非常好，与描述的一致。
发货速度非常快，包装非常仔细、严实。
运送速度很快。
很满意的一次购物。",6,5,1616018,80C,深杏色
1****8,很聚拢，胖子穿有点夸张,6,5,1616018,85C,黑色
晴****读,这款非常舒服,6,5,1616018,80C,深杏色
鱼****飞,回购的,5,5,1616018,80B,深杏色
1****9,内衣尺寸不准，偏小，穿了胸型也不好看，退了。包装也简单了，是换老板了吗？,3,5,1616018,75C,黑色
1****5,文胸面料舒服，穿着也挺有型，就是价格稍微有点小贵,5,5,1616018,75B,深杏色
1****4,这款是回购的，不会太紧勒，收到的时候，还是有些味道,4,5,1616018,75A,黑色
V****n,厚底的，幸亏秋天来了，不怕热,5,5,1616018,75B,黑色
1****8,不带钢圈，非常喜欢，码数正，已经洗了，明天可以穿，👍,5,5,1616018,80A,黑色
5****君,聚拢效果挺好的,2,5,1616018,75B,黑色
w****h,还可以,4,5,1616018,75B,黑色
d****4,好,6,5,1616018,80B,黑色
****峰,好,5,5,1616018,75B,黑色
凤****,很好穿，第3次回购,4,5,1616018,75B,深杏色
1****9,非常舒服，满意，牛仔裤没有退色,3,5,1616018,80B,黑色
英****,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,4,5,1616018,75C,深杏色
1****9,很好，非常满意！,6,5,1616018,75C,黑色
z****0,很好，很合适,5,5,1616018,80C,深杏色
韦****姣,有一股啥气味，还没有吊牌,3,1,1616018,80B,深杏色
x****0,还是可以的,4,5,1616018,85C,深杏色
1****7,下围压得比较紧，穿久了很疼，睡觉更不能穿了。,6,4,1616018,85C,深杏色
6****8,非常舒服,5,5,1616018,75C,黑色
Y****n,非常满意,5,5,1616018,85B,黑色
q****r,不错,4,5,1616018,80B,深杏色
琳****,质量很好，但杯垫是厚款不适合我，换成薄款,4,5,1616018,80B,深杏色
m****1,贴身的衣服就要舒服才行，试穿一下，非常好，最近都离不开严选了,6,5,1616018,80B,深杏色
1****6,很好，第二次回购了。,6,5,1616018,75A,黑色
大****雯,很好，就是有点厚,5,5,1616018,85B,黑色
古****涯,又买了一个黑色,5,5,1616018,75B,黑色
S****何,内衣很舒服、,3,5,1616018,75C,深杏色
y****6,好,6,5,1616018,85C,深杏色
l****n,夫人很是满意,5,5,1616018,85C,深杏色
1****3,挺好的,5,5,1616018,75B,黑色
英****,质量不错，可码数选大了，需退。,4,5,1616018,85C,深杏色
小****,第二次买了，聚拢效果不错,6,5,1616018,80C,深杏色
小****,第二次买了聚拢效果不错,6,5,1616018,80C,黑色
1****6,质量不错，适合小胸妹子,3,5,1616018,75B,深杏色
竹****,回购的,5,5,1616018,75A,黑色
s****4,不错，挺舒服,4,5,1616018,80B,深杏色
1****3,好穿，舒适,5,5,1616018,75C,深杏色
张****商,内衣不错！,5,5,1616018,85C,深杏色
c****4,满意,2,5,1616018,80B,深杏色
1****6,内衣非常好，质地细腻柔软舒服，穿上很贴身，物有所值，买的很满意，下次还来买,3,5,1616018,80C,深杏色
f****1,质量很好，希望以后说明罩杯有无海绵垫,5,5,1616018,80B,黑色
丷****,买的第三个了，好穿,5,5,1616018,80A,黑色
1****3,回购了，其他胸罩通通不穿了！特别舒服！塑型效果也挺好！,5,5,1616018,85C,深杏色
6****8,非常舒服的一款内衣,5,5,1616018,75C,深杏色
爽****目,多次购买,6,5,1616018,75B,黑色
Q****n,好,3,5,1616018,75B,深杏色
m****k,不错哦，就是稍微有一点点厚,4,5,1616018,80C,黑色
y****i,非常好，舒服而且还好配衣服，夏天到了不用怕透出来,6,5,1616018,80A,深杏色
灵****文,穿着很舒服，打算再买一套,3,5,1616018,75B,黑色
s****4,不错舒适，再买一个杏色,4,5,1616018,80B,黑色
竹****,很好,5,5,1616018,75A,黑色
H****i,控制不住自己进来就想买买买，刚收到货，就试穿一下，不买的都喜欢，尤其喜欢包装。,6,5,1616018,80B,深杏色
美****,聚拢效果超级好,4,5,1616018,75A,黑色
m****6,太厚了,6,5,1616018,85B,黑色
远****,不错,5,5,1616018,75B,黑色
远****,不错,5,5,1616018,75B,深杏色
m****d,好,5,5,1616018,85B,黑色
1****4,再买的，很舒服，质量很好,4,5,1616018,75A,黑色
1****6,穿着舒服。,5,5,1616018,85C,黑色
1****0,好的,6,5,1616018,75A,黑色
m****6,满意,4,5,1616018,75C,黑色
m****6,满意,4,5,1616018,75C,深杏色
1****2,第二次购买这款内衣，舒适透气，面料非常柔软，给个大大的赞,4,5,1616018,75B,黑色
l****0,不错，现在穿还是有点小厚，等天气凉快了再穿。,4,5,1616018,80A,深杏色
鱼****庆,一如既往的好,3,5,1616018,75B,黑色
鱼****庆,一如既往的好,3,5,1616018,75B,深杏色
z****h,有点紧,6,5,1616018,80B,深杏色
h****7,感觉很聚拢，但比一般的码要紧一些。,6,5,1616018,80C,黑色
l****3,非常好👍,6,5,1616018,75B,黑色
m****6,好,6,5,1616018,85B,黑色
m****9,买到手的时候，我闻了一下有一股刺鼻的味道。洗了晾干还是有味。穿了一天，透气性不好，估计内里的材料有问题，真心后悔买它，购买文胸一定要慎重！！！,5,1,1616018,80C,深杏色
1****1,不好穿,4,2,1616018,85B,深杏色
m****4,质量还是不错的，但是产品描述细节不够，又不能退换，这点做的没有淘宝好👌🏻,5,5,1616018,75A,深杏色
l****u,穿着舒适，质量很好，没有紧绷的感觉，只是对小胸妹子不怎么合适。,5,5,1616018,75A,深杏色
1****0,穿着舒服，非常好！,4,5,1616018,75B,深杏色
F****i,很舒服，会再买,4,5,1616018,85C,黑色
1****1,满意,4,5,1616018,80C,深杏色
c****,摸着手感不错，做工也是蛮好的,3,5,1616018,85C,黑色
m****5,非常喜欢，价格便宜,6,5,1616018,80B,深杏色
K****o,喜欢,5,5,1616018,75A,黑色
K****o,喜欢,5,5,1616018,75A,黑色
1****2,非常好，穿过很多品牌的bra，这个性价比太高！强烈推荐。,5,5,1616018,75C,黑色
方****,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物喜欢回购！",6,5,1616018,80B,黑色
y****9,舒服有型有款不勒！不输大品牌，性价比高,6,5,1616018,80C,深杏色
